year,station_id,station_name,province,degree_centrality,betweenness_centrality,closeness_centrality
2009,ST0084,临汾市,山西省,0.025362318840579712,0.14258234519104085,0.0018926723134133688
2009,ST0085,吕梁市,山西省,0.021739130434782608,0.1412121212121212,0.0018685085828520063
2009,ST0086,大同市,山西省,0.018115942028985508,0.02181818181818182,0.0016973157197879341
2009,ST0087,太原市,山西省,0.025362318840579712,0.0658498023715415,0.0018616725995114593
2009,ST0088,忻州市,山西省,0.021739130434782608,0.0006324110671936759,0.0016825722579436918
2009,ST0089,晋中市,山西省,0.021739130434782608,0.029802371541501976,0.0018732696435228952
2009,ST0090,晋城市,山西省,0.014492753623188406,0.12268774703557313,0.0019513707106609325
2009,ST0091,朔州市,山西省,0.028985507246376812,0.04440052700922266,0.0017296027973442577
2009,ST0092,运城市,山西省,0.014492753623188406,0.06482213438735178,0.0018789654851740774
2009,ST0093,长治市,山西省,0.025362318840579712,0.14363636363636365,0.0019501869953758662
2009,ST0094,阳泉市,山西省,0.018115942028985508,0.09259552042160737,0.0017776109514231096
2009,ST0095,东莞市,广东省,0.014492753623188406,0.04015810276679842,0.0015780440555595006
2009,ST0096,中山市,广东省,0.018115942028985508,0.015098814229249012,0.0015629498435804328
2009,ST0097,佛山市,广东省,0.021739130434782608,0.006613965744400527,0.0015296436628581126
2009,ST0098,广州市,广东省,0.03260869565217391,0.013807641633728591,0.0015426443058511438
2009,ST0099,惠州市,广东省,0.018115942028985508,0.05920948616600791,0.0016780275005604066
2009,ST0100,揭阳市,广东省,0.007246376811594203,0.007246376811594203,0.0016497450247336231
2009,ST0101,梅州市,广东省,0.018115942028985508,0.16379446640316206,0.0017385124795905877
2009,ST0102,汕头市,广东省,0.018115942028985508,0.0,0.0015689945752012564
2009,ST0103,汕尾市,广东省,0.0036231884057971015,0.0,0.0015812896310713788
2009,ST0104,江门市,广东省,0.014492753623188406,0.0030039525691699606,0.0015568275036818126
2009,ST0105,河源市,广东省,0.021739130434782608,0.16276679841897235,0.0017319259719618754
2009,ST0106,深圳市,广东省,0.018115942028985508,0.04553359683794467,0.001633781873545283
2009,ST0107,清远市,广东省,0.010869565217391304,0.0,0.001301732917797547
2009,ST0108,湛江市,广东省,0.018115942028985508,0.015072463768115942,0.001228849430949214
2009,ST0109,珠海市,广东省,0.014492753623188406,0.0,0.0015010959632157522
2009,ST0110,肇庆市,广东省,0.010869565217391304,0.0,0.0014766820666058517
2009,ST0111,茂名市,广东省,0.014492753623188406,0.0009222661396574441,0.0012534560303292762
2009,ST0112,阳江市,广东省,0.014492753623188406,0.010013175230566536,0.0014878800044183568
2009,ST0113,韶关市,广东省,0.021739130434782608,0.19127799736495388,0.0016951020027630164
2009,ST0114,北海市,广西壮族自治区,0.014492753623188406,0.021185770750988143,0.0012726380874573493
2009,ST0115,南宁市,广西壮族自治区,0.03260869565217391,0.04938076416337286,0.0013246792104508742
2009,ST0116,崇左市,广西壮族自治区,0.0036231884057971015,0.0,0.001300999535316905
2009,ST0117,来宾市,广西壮族自治区,0.007246376811594203,0.0,0.001406159201472758
2009,ST0118,柳州市,广西壮族自治区,0.028985507246376812,0.007246376811594203,0.001418460929804223
2009,ST0119,桂林市,广西壮族自治区,0.014492753623188406,0.07209486166007906,0.0014373980345769222
2009,ST0120,梧州市,广西壮族自治区,0.025362318840579712,0.0805270092226614,0.0016139356088811835
2009,ST0121,河池市,广西壮族自治区,0.021739130434782608,0.05259552042160738,0.0013280407381308164
2009,ST0122,玉林市,广西壮族自治区,0.014492753623188406,0.05220026350461133,0.00159951958776903
2009,ST0123,百色市,广西壮族自治区,0.014492753623188406,0.0033201581027667987,0.001260243818823696
2009,ST0124,贵港市,广西壮族自治区,0.014492753623188406,0.0,0.001228420687619162
2009,ST0125,贺州市,广西壮族自治区,0.025362318840579712,0.15662714097496708,0.001632132767614039
2009,ST0126,钦州市,广西壮族自治区,0.010869565217391304,0.035125164690382085,0.0012952976378088745
2009,ST0127,防城港市,广西壮族自治区,0.0036231884057971015,0.0,0.0010155274888941398
2009,ST0128,乌鲁木齐市,新疆维吾尔自治区,0.010869565217391304,0.007246376811594203,0.0004368530222568385
2009,ST0129,克拉玛依市,新疆维吾尔自治区,0.0036231884057971015,0.0,0.0004350502728963176
2009,ST0130,南京市,江苏省,0.036231884057971016,0.019341238471673256,0.001826226357316273
2009,ST0131,南通市,江苏省,0.021739130434782608,0.21433465085639,0.001916552871339931
2009,ST0132,宿迁市,江苏省,0.014492753623188406,0.00774703557312253,0.001830219308017952
2009,ST0133,常州市,江苏省,0.018115942028985508,0.035652173913043476,0.001859008110057591
2009,ST0134,徐州市,江苏省,0.03260869565217391,0.04674571805006588,0.0018330277733593983
2009,ST0135,扬州市,江苏省,0.014492753623188406,0.02194993412384717,0.0018083619837495088
2009,ST0136,无锡市,江苏省,0.010869565217391304,0.03665349143610013,0.0018888271902422643
2009,ST0137,泰州市,江苏省,0.025362318840579712,0.2018181818181818,0.001881101311209401
2009,ST0138,淮安市,江苏省,0.018115942028985508,0.20137022397891963,0.001886914867528663
2009,ST0139,盐城市,江苏省,0.018115942028985508,0.19899868247694336,0.0018832922432173674
2009,ST0140,苏州市,江苏省,0.014492753623188406,0.0,0.0018870796171197505
2009,ST0141,连云港市,江苏省,0.028985507246376812,0.21989459815546772,0.0018966418169938555
2009,ST0142,镇江市,江苏省,0.007246376811594203,0.0,0.0015030759960124919
2009,ST0143,上饶市,江西省,0.014492753623188406,0.19114624505928854,0.0018364725036150564
2009,ST0144,九江市,江西省,0.025362318840579712,0.18703557312252964,0.0018960368639028174
2009,ST0145,南昌市,江西省,0.028985507246376812,0.25135704874835313,0.0019230895185629003
2009,ST0146,吉安市,江西省,0.014492753623188406,0.11828722002635046,0.0018167932519559163
2009,ST0147,宜春市,江西省,0.007246376811594203,0.0,0.0016535478216514474
2009,ST0148,抚州市,江西省,0.018115942028985508,0.08113306982872201,0.0019080165939373605
2009,ST0149,新余市,江西省,0.014492753623188406,0.22801054018445324,0.0019112043384892456
2009,ST0150,景德镇市,江西省,0.025362318840579712,0.02194993412384717,0.0018076892419762996
2009,ST0151,萍乡市,江西省,0.025362318840579712,0.10432147562582346,0.0016707797510937706
2009,ST0152,赣州市,江西省,0.021739130434782608,0.11765480895915678,0.001801744049071152
2009,ST0153,鹰潭市,江西省,0.025362318840579712,0.09061923583662715,0.0018532569648216912
2009,ST0154,保定市,河北省,0.03260869565217391,0.08895915678524374,0.0017529050431649691
2009,ST0155,唐山市,河北省,0.018115942028985508,0.08152832674571805,0.0017561404309148672
2009,ST0156,廊坊市,河北省,0.018115942028985508,0.12666666666666668,0.0017638788667691805
2009,ST0157,张家口市,河北省,0.025362318840579712,0.020606060606060607,0.0017440535672151292
2009,ST0158,承德市,河北省,0.025362318840579712,0.0,0.001682164213967631
2009,ST0159,沧州市,河北省,0.021739130434782608,0.057733860342555995,0.001768680210826681
2009,ST0160,石家庄市,河北省,0.036231884057971016,0.09067193675889328,0.0017740253000432774
2009,ST0161,秦皇岛市,河北省,0.018115942028985508,0.0763372859025033,0.0017307505267971915
2009,ST0162,衡水市,河北省,0.021739130434782608,0.006930171277997365,0.0017472524613311188
2009,ST0163,邢台市,河北省,0.018115942028985508,0.0,0.0017066565355577253
2009,ST0164,邯郸市,河北省,0.021739130434782608,0.0202635046113307,0.0018161370488602062
2009,ST0165,三门峡市,河南省,0.018115942028985508,0.0,0.0018426738425905216
2009,ST0166,信阳市,河南省,0.028985507246376812,0.195467720685112,0.0020060383207104343
2009,ST0167,南阳市,河南省,0.018115942028985508,0.029670619235836627,0.001891074777961442
2009,ST0168,周口市,河南省,0.025362318840579712,0.04935441370223979,0.0019969615795445146
2009,ST0169,商丘市,河南省,0.036231884057971016,0.047378129117259554,0.00189935157100805
2009,ST0170,安阳市,河南省,0.014492753623188406,0.03328063241106719,0.001851435204396434
2009,ST0171,平顶山市,河南省,0.021739130434782608,0.03243741765480896,0.0019229331586343916
2009,ST0172,开封市,河南省,0.025362318840579712,0.020685111989459815,0.001851450356444443
2009,ST0173,新乡市,河南省,0.018115942028985508,7.905138339920949e-05,0.0017875623355693624
2009,ST0174,洛阳市,河南省,0.028985507246376812,0.14247694334650857,0.0019714070267660647
2009,ST0175,漯河市,河南省,0.021739130434782608,0.21193675889328065,0.0020294817519810058
2009,ST0176,濮阳市,河南省,0.021739130434782608,0.01383399209486166,0.0018463458908267714
2009,ST0177,焦作市,河南省,0.014492753623188406,0.12361001317523057,0.001959690306448702
2009,ST0178,许昌市,河南省,0.025362318840579712,0.155098814229249,0.002016155394738755
2009,ST0179,郑州市,河南省,0.028985507246376812,0.13472990777338603,0.001974074112750244
2009,ST0180,驻马店市,河南省,0.014492753623188406,0.18582345191040844,0.0020236776146648
2009,ST0181,鹤壁市,河南省,0.010869565217391304,0.0,0.0017862481030012788
2009,ST0182,丽水市,浙江省,0.018115942028985508,0.014334650856389988,0.0016421357760697981
2009,ST0183,台州市,浙江省,0.018115942028985508,0.007246376811594203,0.0013707370388494193
2009,ST0184,嘉兴市,浙江省,0.021739130434782608,0.20587615283267457,0.0019036059469477438
2009,ST0185,宁波市,浙江省,0.021739130434782608,5.270092226613966e-05,0.001679743510469184
2009,ST0186,杭州市,浙江省,0.036231884057971016,0.0,0.0018465280923157003
2009,ST0187,温州市,浙江省,0.018115942028985508,0.0,0.001354732345137895
2009,ST0188,湖州市,浙江省,0.025362318840579712,0.0,0.0018172892155210196
2009,ST0189,绍兴市,浙江省,0.025362318840579712,0.2028722002635046,0.0018840534399470936
2009,ST0190,舟山市,浙江省,0.010869565217391304,0.0071936758893280635,0.0017532796334273435
2009,ST0191,衢州市,浙江省,0.021739130434782608,0.19125164690382082,0.0018381252348021841
2009,ST0192,金华市,浙江省,0.018115942028985508,0.2055072463768116,0.0018525388474375866
2009,ST0193,三亚市,海南省,0.0036231884057971015,0.0,0.0009076151973324794
2009,ST0194,海口市,海南省,0.007246376811594203,0.007246376811594203,0.0011299856933985255
2009,ST0195,十堰市,湖北省,0.021739130434782608,0.047667984189723324,0.0017636443128158028
2009,ST0196,咸宁市,湖北省,0.007246376811594203,0.0,0.001812997933970615
2009,ST0197,孝感市,湖北省,0.018115942028985508,0.19299077733860343,0.0019252973468286444
2009,ST0198,宜昌市,湖北省,0.010869565217391304,0.0,0.0017326555218413156
2009,ST0199,武汉市,湖北省,0.03260869565217391,0.1948353096179183,0.001916769293689266
2009,ST0200,荆州市,湖北省,0.010869565217391304,0.0,0.0018287584995858128
2009,ST0201,荆门市,湖北省,0.018115942028985508,0.052938076416337285,0.0018566690509615965
2009,ST0202,襄樊市,湖北省,0.028985507246376812,0.06592885375494072,0.0018894566538790614
2009,ST0203,鄂州市,湖北省,0.010869565217391304,0.19259552042160738,0.0019123674256478818
2009,ST0204,随州市,湖北省,0.010869565217391304,0.14832674571805007,0.0019998090037487725
2009,ST0205,黄冈市,湖北省,0.014492753623188406,0.0007378129117259552,0.0017902036940464052
2009,ST0206,黄石市,湖北省,0.018115942028985508,0.18695652173913044,0.0018939221088850131
2009,ST0207,娄底市,湖南省,0.018115942028985508,0.0,0.0015558411689102346
2009,ST0209,常德市,湖南省,0.018115942028985508,0.0013175230566534915,0.0014017196459134285
2009,ST0210,张家界市,湖南省,0.010869565217391304,0.08055335968379447,0.001368133494138589
2009,ST0211,怀化市,湖南省,0.03260869565217391,0.08516469038208169,0.0014183828585348107
2009,ST0212,株洲市,湖南省,0.021739130434782608,0.028932806324110674,0.0016343972884638378
2009,ST0213,永州市,湖南省,0.014492753623188406,0.08832674571805006,0.0014548928653266295
2009,ST0214,湘潭市,湖南省,0.018115942028985508,0.01399209486166008,0.0016252526575972464
2009,ST0215,益阳市,湖南省,0.010869565217391304,0.005902503293807641,0.0014211751388271846
2009,ST0216,衡阳市,湖南省,0.025362318840579712,0.10005270092226615,0.0016316952787783902
2009,ST0217,邵阳市,湖南省,0.018115942028985508,0.08748353096179183,0.0014241328810920251
2009,ST0218,郴州市,湖南省,0.010869565217391304,0.03525691699604743,0.001682759374189105
2009,ST0219,长沙市,湖南省,0.021739130434782608,0.011778656126482214,0.0015935319232076965
2009,ST0220,兰州市,甘肃省,0.03260869565217391,0.05565217391304348,0.0010202593565823087
2009,ST0221,嘉峪关市,甘肃省,0.018115942028985508,0.02163372859025033,0.0007209689132571738
2009,ST0222,天水市,甘肃省,0.014492753623188406,0.04772068511198946,0.0012322173402803008
2009,ST0223,定西市,甘肃省,0.014492753623188406,0.03881422924901186,0.0010223570597588814
2009,ST0224,平凉市,甘肃省,0.007246376811594203,0.0,0.001104696798552655
2009,ST0225,庆阳市,甘肃省,0.010869565217391304,0.0,0.001238620121536458
2009,ST0226,张掖市,甘肃省,0.014492753623188406,0.028669301712779975,0.0009653356367081048
2009,ST0227,武威市,甘肃省,0.021739130434782608,0.007246376811594203,0.0009837125711623378
2009,ST0228,白银市,甘肃省,0.007246376811594203,0.034545454545454546,0.0010251004384867126
2009,ST0229,酒泉市,甘肃省,0.007246376811594203,0.0,0.0007180596716432799
2009,ST0230,金昌市,甘肃省,0.0036231884057971015,0.0,0.0008640167273638417
2009,ST0231,陇南市,甘肃省,0.0036231884057971015,0.0,8.855079937020361e-05
2009,ST0232,三明市,福建省,0.010869565217391304,0.13264822134387352,0.0017562322861543803
2009,ST0233,南平市,福建省,0.025362318840579712,0.14300395256916995,0.0017688691715520464
2009,ST0234,厦门市,福建省,0.014492753623188406,0.0,0.0016466817572719492
2009,ST0235,宁德市,福建省,0.010869565217391304,7.905138339920949e-05,0.001351749053077749
2009,ST0236,泉州市,福建省,0.010869565217391304,0.0,0.0017739369329427418
2009,ST0237,漳州市,福建省,0.014492753623188406,0.007246376811594203,0.0017749019221994895
2009,ST0238,福州市,福建省,0.018115942028985508,0.007167325428194994,0.0013904943388743526
2009,ST0239,莆田市,福建省,0.0036231884057971015,0.0,0.0014201575098752404
2009,ST0240,龙岩市,福建省,0.025362318840579712,0.18790513833992095,0.001808784716870142
2009,ST0241,贵阳市,贵州省,0.025362318840579712,0.0447167325428195,0.0010936681172959055
2009,ST0242,遵义市,贵州省,0.014492753623188406,0.0035046113306982873,0.0010882689847637216
2009,ST0243,丹东市,辽宁省,0.014492753623188406,0.0,0.0015147527034493993
2009,ST0244,大连市,辽宁省,0.010869565217391304,0.15364953886693017,0.0017554900087812663
2009,ST0245,抚顺市,辽宁省,0.014492753623188406,0.00774703557312253,0.0015875560454738174
2009,ST0246,朝阳市,辽宁省,0.018115942028985508,0.014466403162055337,0.001694404352409093
2009,ST0247,本溪市,辽宁省,0.018115942028985508,0.0006851119894598156,0.001546891753615341
2009,ST0248,沈阳市,辽宁省,0.036231884057971016,0.028511198945981555,0.0016085255584512253
2009,ST0249,盘锦市,辽宁省,0.018115942028985508,0.19960474308300397,0.0017495839508382123
2009,ST0250,营口市,辽宁省,0.021739130434782608,0.1568642951251647,0.0017529938880851863
2009,ST0251,葫芦岛市,辽宁省,0.014492753623188406,0.0742292490118577,0.0017115262237443504
2009,ST0252,辽阳市,辽宁省,0.014492753623188406,0.00782608695652174,0.0015964297352853427
2009,ST0253,铁岭市,辽宁省,0.018115942028985508,0.0012121212121212121,0.001539248580112897
2009,ST0254,锦州市,辽宁省,0.014492753623188406,0.08864295125164691,0.0017239754198582855
2009,ST0255,阜新市,辽宁省,0.021739130434782608,0.16613965744400527,0.0016341980333018768
2009,ST0256,鞍山市,辽宁省,0.007246376811594203,0.0,0.0016607045767814729
2009,ST0257,重庆市,重庆市,0.014492753623188406,0.07515151515151515,0.0013256147970887196
2009,ST0258,咸阳市,陕西省,0.018115942028985508,0.08956521739130435,0.0015588120293524306
2009,ST0259,商洛市,陕西省,0.007246376811594203,0.0,0.0014017690528602032
2009,ST0260,安康市,陕西省,0.014492753623188406,0.014492753623188406,0.0014754214038741572
2009,ST0261,宝鸡市,陕西省,0.025362318840579712,0.09744400527009223,0.0014868721312054755
2009,ST0262,延安市,陕西省,0.025362318840579712,0.0,0.001788859836480063
2009,ST0263,榆林市,陕西省,0.018115942028985508,0.0372068511198946,0.0018010536555418323
2009,ST0264,汉中市,陕西省,0.014492753623188406,0.07180500658761528,0.001478840762445289
2009,ST0265,渭南市,陕西省,0.03260869565217391,0.07844532279314888,0.001601491847681182
2009,ST0266,西安市,陕西省,0.03985507246376812,0.09330698287220027,0.0015649606667548941
2009,ST0267,铜川市,陕西省,0.007246376811594203,0.0011857707509881424,0.0015677176490528856
2009,ST0268,西宁市,青海省,0.018115942028985508,0.03876152832674572,0.000980517333734635
2009,ST0269,七台河市,黑龙江省,0.010869565217391304,0.02150197628458498,0.0012771002051689244
2009,ST0270,伊春市,黑龙江省,0.018115942028985508,0.0,0.001112140243785977
2009,ST0271,佳木斯市,黑龙江省,0.018115942028985508,0.0072990777338603425,0.0012008494704732436
2009,ST0272,双鸭山市,黑龙江省,0.010869565217391304,0.014413702239789196,0.0012429854077566343
2009,ST0273,哈尔滨市,黑龙江省,0.021739130434782608,0.0,0.0013627780289371101
2009,ST0274,大庆市,黑龙江省,0.018115942028985508,0.04948616600790514,0.001375987414301784
2009,ST0275,牡丹江市,黑龙江省,0.018115942028985508,0.036469038208168644,0.0013375289095243108
2009,ST0276,鸡西市,黑龙江省,0.010869565217391304,0.028563899868247696,0.001308343591505551
2009,ST0277,鹤岗市,黑龙江省,0.010869565217391304,0.0,0.0011120599883838083
2009,ST0278,黑河市,黑龙江省,0.010869565217391304,0.0,0.0011379326509612998
2009,ST0279,齐齐哈尔市,黑龙江省,0.018115942028985508,0.02152832674571805,0.001359541550766981
2010,ST0001,上海市,上海市,0.025179856115107917,0.20484118120665923,0.001863460495743501
2010,ST0002,临沧市,云南省,0.007194244604316547,0.0,0.0008419835278340522
2010,ST0003,丽江市,云南省,0.017985611510791366,0.018076513518427137,0.0009614917371371514
2010,ST0004,保山市,云南省,0.017985611510791366,0.010362828870477625,0.0009542720718238711
2010,ST0005,思茅市,云南省,0.01079136690647482,0.007194244604316547,0.0009710608158273133
2010,ST0006,昆明市,云南省,0.02158273381294964,0.024673402072565773,0.0009913356197051133
2010,ST0007,昭通市,云南省,0.014388489208633094,0.00025972002181648185,0.0009814213063388342
2010,ST0008,曲靖市,云南省,0.014388489208633094,0.035633586993221306,0.001028872379558275
2010,ST0009,玉溪市,云南省,0.017985611510791366,0.022959249928576994,0.0009821270540321793
2010,ST0010,乌兰察布市,内蒙古自治区,0.017985611510791366,0.022959249928576994,0.0016820397842342292
2010,ST0011,乌海市,内蒙古自治区,0.014388489208633094,0.0,0.0010749480873541483
2010,ST0012,包头市,内蒙古自治区,0.014388489208633094,0.0,0.0014574314165803478
2010,ST0013,呼伦贝尔市,内蒙古自治区,0.01079136690647482,0.007194244604316547,0.0012192861597073645
2010,ST0014,呼和浩特市,内蒙古自治区,0.02158273381294964,0.0,0.0015789065356621031
2010,ST0015,巴彦淖尔市,内蒙古自治区,0.0035971223021582736,0.0,0.00048096453111494495
2010,ST0016,赤峰市,内蒙古自治区,0.014388489208633094,0.0,0.0016400251077225124
2010,ST0017,通辽市,内蒙古自治区,0.017985611510791366,0.12624990260499183,0.0016041907463584003
2010,ST0018,鄂尔多斯市,内蒙古自治区,0.02877697841726619,0.018621925564241748,0.0015025857446771711
2010,ST0019,北京市,北京市,0.02877697841726619,0.025062982105290496,0.001739267639442811
2010,ST0020,吉林市,吉林省,0.02158273381294964,0.0018699841570786692,0.0013406130874411028
2010,ST0021,四平市,吉林省,0.017985611510791366,0.05921616497415786,0.0015960803023596151
2010,ST0022,白城市,吉林省,0.017985611510791366,0.053995792535646576,0.0015877844318764518
2010,ST0023,白山市,吉林省,0.014388489208633094,0.04163311949718204,0.0013650461375774026
2010,ST0024,辽源市,吉林省,0.025179856115107917,0.05451523257927954,0.0013827015481482543
2010,ST0025,通化市,吉林省,0.014388489208633094,0.04810014804041244,0.0013750323602489817
2010,ST0026,长春市,吉林省,0.02158273381294964,0.008518816715580604,0.001351041436683856
2010,ST0027,乐山市,四川省,0.007194244604316547,0.0,0.0011390038681882448
2010,ST0028,内江市,四川省,0.017985611510791366,0.0,0.0011733027205429267
2010,ST0029,南充市,四川省,0.01079136690647482,0.0,0.0014084544148155625
2010,ST0030,宜宾市,四川省,0.014388489208633094,0.008622704724307198,0.0013182360844177525
2010,ST0031,巴中市,四川省,0.007194244604316547,0.055372308651273926,0.0014180797516830132
2010,ST0032,广元市,四川省,0.02877697841726619,0.09191491572085292,0.0014285194557155886
2010,ST0033,广安市,四川省,0.03597122302158273,0.07661740643586214,0.0014292545476129162
2010,ST0034,德阳市,四川省,0.014388489208633094,0.03752954315248162,0.001207484073154771
2010,ST0035,成都市,四川省,0.04316546762589928,0.0572422928083526,0.0012089755037209484
2010,ST0036,攀枝花市,四川省,0.01079136690647482,0.0,0.0009198105521129753
2010,ST0037,泸州市,四川省,0.014388489208633094,0.015375425291535724,0.0014175035376401237
2010,ST0038,眉山市,四川省,0.01079136690647482,0.03360777082305275,0.0011814548979592703
2010,ST0039,绵阳市,四川省,0.007194244604316547,0.03282861075760331,0.0012040992910670515
2010,ST0040,自贡市,四川省,0.007194244604316547,0.0,0.0011193169299987245
2010,ST0041,资阳市,四川省,0.01079136690647482,0.0,0.001192158700509279
2010,ST0042,达州市,四川省,0.014388489208633094,0.11786094590031947,0.0014365343763192992
2010,ST0043,遂宁市,四川省,0.01079136690647482,0.035088174947406695,0.0014122962743573482
2010,ST0044,雅安市,四川省,0.017985611510791366,0.02046593771913877,0.0010458208734560506
2010,ST0045,天津市,天津市,0.02158273381294964,0.052878996441835704,0.0017498637718464669
2010,ST0046,中卫市,宁夏回族自治区,0.025179856115107917,0.05630730072981326,0.001112304637994254
2010,ST0047,吴忠市,宁夏回族自治区,0.02158273381294964,0.010518660883567515,0.0011312331352671616
2010,ST0048,固原市,宁夏回族自治区,0.0035971223021582736,0.0,0.0009295144510742378
2010,ST0049,石嘴山市,宁夏回族自治区,0.02158273381294964,0.008155208685037529,0.001092155662668002
2010,ST0050,银川市,宁夏回族自治区,0.014388489208633094,0.0036880243097940422,0.0011193048971642652
2010,ST0051,六安市,安徽省,0.02158273381294964,0.05173622834584318,0.0017872112818033607
2010,ST0052,合肥市,安徽省,0.03597122302158273,0.05069734825857725,0.0017781082131074206
2010,ST0053,安庆市,安徽省,0.025179856115107917,0.01272628106900761,0.0016839537440924573
2010,ST0054,宣城市,安徽省,0.01079136690647482,0.0,0.0017073983536012162
2010,ST0055,宿州市,安徽省,0.01079136690647482,0.0017401241461704284,0.001723648117360844
2010,ST0056,毫州市,安徽省,0.01079136690647482,0.05012596421058099,0.0018823319113150832
2010,ST0057,池州市,安徽省,0.01079136690647482,0.013946965171545075,0.0016889834233567574
2010,ST0058,淮北市,安徽省,0.014388489208633094,0.05622938472326832,0.0018128219592992777
2010,ST0059,淮南市,安徽省,0.01079136690647482,0.0007531880632677974,0.0017226025029042583
2010,ST0060,滁州市,安徽省,0.01079136690647482,0.0,0.0016217832323364909
2010,ST0061,芜湖市,安徽省,0.02877697841726619,0.02249175388930733,0.0017517432050322163
2010,ST0062,蚌埠市,安徽省,0.017985611510791366,0.0,0.0014810503076029611
2010,ST0063,铜陵市,安徽省,0.017985611510791366,0.01516764927408254,0.0016928841441852566
2010,ST0064,阜阳市,安徽省,0.03237410071942446,0.006389112536685454,0.001757214297024208
2010,ST0065,马鞍山市,安徽省,0.017985611510791366,0.060852401111601694,0.0017934063030361207
2010,ST0066,黄山市,安徽省,0.014388489208633094,0.0,0.0016620606263517321
2010,ST0067,东营市,山东省,0.014388489208633094,0.004259408357790302,0.0017470682560714393
2010,ST0068,临沂市,山东省,0.025179856115107917,0.10245954860660209,0.0018614566058642178
2010,ST0069,威海市,山东省,0.007194244604316547,0.14598862426304443,0.001745347409204422
2010,ST0070,德州市,山东省,0.017985611510791366,0.0,0.001706932466751964
2010,ST0071,日照市,山东省,0.014388489208633094,0.14554710022595643,0.0018214321632815654
2010,ST0072,枣庄市,山东省,0.01079136690647482,0.040308547385917985,0.0018182613745493508
2010,ST0073,泰安市,山东省,0.017985611510791366,0.010908240916292238,0.001742824874624752
2010,ST0074,济南市,山东省,0.03237410071942446,0.018128457522790433,0.0017380228189892372
2010,ST0075,济宁市,山东省,0.03237410071942446,0.0,0.001675809776300493
2010,ST0076,淄博市,山东省,0.02158273381294964,0.06986468586863362,0.0017973873746079852
2010,ST0077,滨州市,山东省,0.014388489208633094,0.05721632080617095,0.0017731041530308792
2010,ST0078,潍坊市,山东省,0.014388489208633094,0.0207516297431369,0.0017636564582466704
2010,ST0079,烟台市,山东省,0.014388489208633094,0.14819624444848453,0.0017571409925507965
2010,ST0080,聊城市,山东省,0.02877697841726619,0.025842142170739945,0.0017504178650417752
2010,ST0081,莱芜市,山东省,0.017985611510791366,0.06381320936030958,0.001802100107827817
2010,ST0082,菏泽市,山东省,0.017985611510791366,0.0157390333220788,0.0018237338891479438
2010,ST0083,青岛市,山东省,0.02877697841726619,0.1593382333844116,0.0017964170913448364
2010,ST0084,临汾市,山西省,0.025179856115107917,0.15310495286081605,0.0018722149960111044
2010,ST0085,吕梁市,山西省,0.02877697841726619,0.15471521699607824,0.0018490425684185659
2010,ST0086,大同市,山西省,0.017985611510791366,0.022154117860945902,0.0016840509591397141
2010,ST0087,太原市,山西省,0.025179856115107917,0.07742253850349323,0.001840341382002375
2010,ST0088,忻州市,山西省,0.02158273381294964,0.0006233280523595564,0.0016694817652355527
2010,ST0089,晋中市,山西省,0.025179856115107917,0.026257694205646314,0.0018503239664343246
2010,ST0090,晋城市,山西省,0.014388489208633094,0.11741942186323144,0.0019203693298505114
2010,ST0091,朔州市,山西省,0.02877697841726619,0.043736851673895544,0.0017146094283165278
2010,ST0092,运城市,山西省,0.014388489208633094,0.07448770225696699,0.0018583675270730056
2010,ST0093,长治市,山西省,0.025179856115107917,0.13832688361945822,0.00191982838115444
2010,ST0094,阳泉市,山西省,0.017985611510791366,0.10048567644079683,0.0017601897256586021
2010,ST0095,东莞市,广东省,0.014388489208633094,0.03989299535101161,0.0015691677281126784
2010,ST0096,中山市,广东省,0.017985611510791366,0.014985845258811002,0.0015542230981033447
2010,ST0097,佛山市,广东省,0.02158273381294964,0.006570916551956991,0.0015212965649451901
2010,ST0098,广州市,广东省,0.03237410071942446,0.013713217151910241,0.0015341561376923899
2010,ST0099,惠州市,广东省,0.017985611510791366,0.058826584941433134,0.001668069625226157
2010,ST0100,揭阳市,广东省,0.007194244604316547,0.007194244604316547,0.0016385148595615948
2010,ST0101,梅州市,广东省,0.017985611510791366,0.15622159312261383,0.0017260531392156852
2010,ST0102,汕头市,广东省,0.017985611510791366,0.0,0.0015588315066313982
2010,ST0103,汕尾市,广东省,0.0035971223021582736,0.0,0.0015724414143963457
2010,ST0104,江门市,广东省,0.014388489208633094,0.002960808248707893,0.0015481564936728016
2010,ST0105,河源市,广东省,0.02158273381294964,0.161597797574215,0.0017213556208019512
2010,ST0106,深圳市,广东省,0.017985611510791366,0.045243227800431135,0.001624311099279998
2010,ST0107,清远市,广东省,0.01079136690647482,0.0,0.0013014364065973838
2010,ST0108,湛江市,广东省,0.017985611510791366,0.014959873256629353,0.001228180359787926
2010,ST0109,珠海市,广东省,0.014388489208633094,0.0,0.0014930429568867198
2010,ST0110,肇庆市,广东省,0.01079136690647482,0.0,0.0014688936926761595
2010,ST0111,茂名市,广东省,0.014388489208633094,0.0009090200763576864,0.0012529175401785417
2010,ST0112,阳江市,广东省,0.014388489208633094,0.009921304833389606,0.0014873092927084608
2010,ST0113,韶关市,广东省,0.02158273381294964,0.1866088356751422,0.0016946126374579248
2010,ST0114,北海市,广西壮族自治区,0.014388489208633094,0.02103732176713503,0.0012719515736008373
